Order_ID,Units_Sold,MRP,Discount_Applied,Revenue,Profit,Region_Delhi,Region_Hyd,Region_Hyderabad,Region_Kolkata,Region_Mumbai,Region_Pune,Region_bengaluru,Region_hyderbad,Product_Line_Lifestyle,Product_Line_Running,Product_Line_Soccer,Product_Line_Training,Gender_Category_Men,Gender_Category_Women,Sales_Channel_Retail,Profit_Margin
2256,,,,0.0,3175.83,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,inf
2257,1.0,,,0.0,-365.42,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-inf
2258,,,0.39,0.0,2824.7,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,inf
2259,,,,0.0,2323.89,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,inf
2260,2.0,,,0.0,-352.18,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,-inf
2261,,2503.6,0.54,0.0,1574.74,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,inf
2262,0.0,,,0.0,3146.93,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,inf
2263,0.0,5172.14,,0.0,2510.55,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,inf
2264,4.0,5622.32,1.08,1799.14,1248.25,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,69.38037062151918
2265,,2422.97,,0.0,-67.74,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,-inf
2266,,,,0.0,3475.59,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,inf
2267,-1.0,3075.72,,0.0,238.78,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,inf
2268,3.0,7330.81,,0.0,518.71,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,inf
2269,4.0,6424.32,,0.0,-405.26,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,-inf
2270,1.0,,1.03,0.0,3088.25,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,inf
2271,,5116.58,0.07,0.0,1293.94,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,inf
2038,1.0,7338.57,,0.0,3680.24,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,inf
2273,-1.0,4004.36,,0.0,-614.66,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-inf
2274,4.0,,0.45,0.0,2561.89,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,inf
2275,-1.0,,,0.0,-783.71,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-inf
2276,-1.0,6066.5,,0.0,1181.87,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,inf
2277,,3682.84,,0.0,3967.77,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,inf
2278,,,1.22,0.0,3638.15,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,inf
2279,,,,0.0,766.72,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,inf
2280,-1.0,,,0.0,3069.57,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,inf
2281,2.0,,,0.0,1753.48,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,inf
2282,,,0.26,0.0,-1002.46,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,-inf
2283,1.0,,,0.0,468.59,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,inf
2284,,,0.53,0.0,1370.01,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,inf
2285,-1.0,,,0.0,2211.71,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,inf
2286,,,,0.0,2419.09,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,inf
2287,3.0,,,0.0,-650.68,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,-inf
2288,,,0.25,0.0,1570.91,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,inf
2289,,,0.51,0.0,3161.45,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,inf
2290,,,,0.0,546.66,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,inf
2291,-1.0,,,0.0,2729.23,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,inf
2292,2.0,,1.1,0.0,1192.5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,inf
2293,3.0,,,0.0,2525.87,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,inf
2012,,,,0.0,-914.59,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,-inf
2295,,,0.81,0.0,3901.16,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,inf
2296,,,,0.0,-1188.86,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-inf
2297,,6356.31,0.74,0.0,454.97,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,inf
2298,,5571.14,0.49,0.0,3445.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,inf
2299,2.0,,0.77,0.0,2596.8,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,inf
2300,3.0,6331.64,0.78,4178.88,3380.28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,80.88961635653573
2301,,7982.2,,0.0,-505.58,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-inf
2302,0.0,,,0.0,1489.99,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,inf
2303,2.0,2504.09,,0.0,2971.55,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,inf
2304,,,,0.0,2055.87,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,inf
2305,,4803.7,0.08,0.0,2794.61,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,inf
2306,1.0,8267.56,0.29,5869.97,476.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.113329369656062
2307,2.0,9369.1,,0.0,2390.7,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,inf
2308,0.0,,0.65,0.0,2282.01,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,inf
2004,,,0.6,0.0,-276.83,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,-inf
2310,,,,0.0,-1061.45,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-inf
2026,4.0,,0.26,0.0,495.62,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,inf
2312,,,,0.0,249.56,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,inf
2313,0.0,,,0.0,480.74,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,inf
2314,2.0,,0.86,0.0,1505.11,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,inf
2315,,9149.88,0.71,0.0,143.06,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,inf
2316,1.0,,0.39,0.0,3862.6,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,inf
2317,,9695.44,1.06,0.0,32.45,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,inf
2318,2.0,,0.25,0.0,1894.17,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,inf
2319,-1.0,5649.99,,0.0,2141.68,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,inf
2320,,4033.28,,0.0,1265.74,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,inf
2321,,,,0.0,-362.47,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,-inf
2322,0.0,8016.24,,0.0,1333.86,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,inf
2323,,6537.29,,0.0,-453.11,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,-inf
2324,0.0,,0.21,0.0,2640.1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,inf
2325,0.0,8031.83,0.56,0.0,3954.38,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,inf
2326,4.0,9936.94,,0.0,2047.65,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,inf
2327,4.0,6640.67,,0.0,3402.41,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,inf
2328,2.0,6449.46,0.29,9158.23,39.69,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.43338068600592033
2329,4.0,4981.26,,0.0,1833.07,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,inf
2330,,,0.06,0.0,-648.08,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,-inf
2331,,9023.07,,0.0,-304.92,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-inf
2332,-1.0,,0.22,0.0,2914.06,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,inf
2333,,4638.25,,0.0,-614.06,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-inf
2334,4.0,,0.82,0.0,-80.25,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,-inf
2335,0.0,5620.64,,0.0,217.22,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,inf
2336,4.0,8482.43,,0.0,3854.71,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,inf
2337,,,,0.0,3186.84,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,inf
2338,,,,0.0,3529.93,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,inf
2339,4.0,,,0.0,3196.02,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,inf
2340,3.0,,0.91,0.0,-425.99,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,-inf
2341,,,,0.0,-280.18,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,-inf
2342,,,,0.0,3463.09,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,inf
2343,0.0,7507.91,,0.0,1900.24,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,inf
2344,-1.0,,0.65,0.0,938.88,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,inf
2345,0.0,,,0.0,3039.05,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,inf
2346,,6320.59,0.93,0.0,324.45,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,inf
2347,,9653.35,,0.0,3511.89,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,inf
2348,,6591.41,,0.0,2604.68,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,inf
2349,3.0,,,0.0,-902.62,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-inf
2350,4.0,8228.88,,0.0,2494.5,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,inf
2351,3.0,4179.34,,0.0,2363.69,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,inf
2352,,,,0.0,599.21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,inf
2353,0.0,,0.22,0.0,818.35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,inf
2354,0.0,,,0.0,1445.09,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,inf
2355,1.0,,,0.0,-887.83,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,-inf
2356,,,,0.0,543.26,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,inf
2357,,,1.23,0.0,-1199.32,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,-inf
2358,4.0,,,0.0,1819.6,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,inf
2359,-1.0,9836.48,0.34,6492.08,-874.96,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,-13.477344703084373
2360,,,0.85,0.0,1947.5,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,inf
2361,0.0,,1.06,0.0,1302.98,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,inf
2362,2.0,,1.04,0.0,3817.26,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,inf
2363,,5419.15,1.08,0.0,-597.61,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,-inf
2364,,,0.27,0.0,1414.23,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,inf
2365,,,,0.0,3555.61,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,inf
2366,,,0.63,0.0,3737.47,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,inf
2367,4.0,6202.99,0.84,3969.91,-202.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-5.091299298976551
2368,,5582.98,,0.0,2369.28,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,inf
2369,0.0,4248.21,0.5,0.0,2427.86,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,inf
2370,2.0,,,0.0,867.37,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,inf
2371,1.0,,0.05,0.0,3424.65,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,inf
2372,,7624.86,,0.0,3365.96,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,inf
2373,,8637.25,0.35,0.0,2738.82,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,inf
2006,-1.0,8799.22,,0.0,-1109.57,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-inf
2375,-1.0,9061.25,,0.0,990.59,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,inf
2376,,3718.82,0.88,0.0,-234.66,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-inf
